season,week,fecha,juego,equipo,rival,es_local,player_id,jugador,pos,prop,prediccion,lo,hi,prob_1mas,fecha_prediccion
2026,1,2026-09-13,GB @ MIN,MIN,GB,1,00-0035249,Josh Oliver,TE,yardas_recepcion,20.29,0.84,38.78,,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,MIN,GB,1,00-0035249,Josh Oliver,TE,recepciones,1.89,,,0.85,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,MIN,GB,1,00-0035249,Josh Oliver,TE,td_recepcion,0.14,,,0.13,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,MIN,GB,1,00-0037525,Jordan Mason,RB,yardas_tierra,38.08,8.9,65.82,,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,MIN,GB,1,00-0037525,Jordan Mason,RB,td_tierra,0.2,,,0.18,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,MIN,GB,1,00-0037525,Jordan Mason,RB,yardas_recepcion,5.99,0.0,12.07,,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,MIN,GB,1,00-0037525,Jordan Mason,RB,recepciones,0.75,,,0.53,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,MIN,GB,1,00-0037525,Jordan Mason,RB,td_recepcion,0.03,,,0.03,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,MIN,GB,1,00-0036259,Jauan Jennings,WR,yardas_recepcion,46.13,11.33,76.72,,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,MIN,GB,1,00-0036259,Jauan Jennings,WR,recepciones,3.28,,,0.96,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,MIN,GB,1,00-0036259,Jauan Jennings,WR,td_recepcion,0.32,,,0.27,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0038124,Christian Watson,WR,yardas_recepcion,45.82,13.69,78.24,,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0038124,Christian Watson,WR,recepciones,2.95,,,0.95,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0038124,Christian Watson,WR,td_recepcion,0.34,,,0.29,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0036264,Jordan Love,QB,yardas_pase,206.97,143.19,262.38,,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0036264,Jordan Love,QB,td_pase,1.74,,,0.82,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0036264,Jordan Love,QB,intercepciones,0.6,,,0.45,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0036264,Jordan Love,QB,yardas_tierra,10.45,0.0,21.52,,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0036264,Jordan Love,QB,td_tierra,0.11,,,0.11,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0038996,Tucker Kraft,TE,yardas_recepcion,46.34,16.11,72.78,,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0038996,Tucker Kraft,TE,recepciones,3.48,,,0.97,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0038996,Tucker Kraft,TE,td_recepcion,0.43,,,0.35,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0035700,Josh Jacobs,RB,yardas_tierra,52.76,22.13,82.0,,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0035700,Josh Jacobs,RB,td_tierra,0.44,,,0.35,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0035700,Josh Jacobs,RB,yardas_recepcion,13.66,0.0,26.89,,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0035700,Josh Jacobs,RB,recepciones,1.47,,,0.77,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0035700,Josh Jacobs,RB,td_recepcion,0.13,,,0.12,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0039146,Jayden Reed,WR,yardas_recepcion,32.82,5.74,56.77,,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0039146,Jayden Reed,WR,recepciones,2.93,,,0.95,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0039146,Jayden Reed,WR,td_recepcion,0.25,,,0.22,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0039144,Luke Musgrave,TE,yardas_recepcion,31.43,0.74,80.59,,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0039144,Luke Musgrave,TE,recepciones,2.3,,,0.9,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0039144,Luke Musgrave,TE,td_recepcion,0.23,,,0.21,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0040667,Matthew Golden,WR,yardas_recepcion,34.13,2.57,63.69,,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0040667,Matthew Golden,WR,recepciones,2.01,,,0.87,2026-08-12 17:39
2026,1,2026-09-13,GB @ MIN,GB,MIN,0,00-0040667,Matthew Golden,WR,td_recepcion,0.21,,,0.19,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0036912,DeVonta Smith,WR,yardas_recepcion,48.61,14.39,82.16,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0036912,DeVonta Smith,WR,recepciones,4.05,,,0.98,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0036912,DeVonta Smith,WR,td_recepcion,0.24,,,0.21,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0036389,Jalen Hurts,QB,yardas_pase,188.98,116.06,281.29,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0036389,Jalen Hurts,QB,td_pase,1.12,,,0.67,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0036389,Jalen Hurts,QB,intercepciones,0.47,,,0.38,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0036389,Jalen Hurts,QB,yardas_tierra,23.37,2.48,45.72,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0036389,Jalen Hurts,QB,td_tierra,0.19,,,0.17,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0034351,Dallas Goedert,TE,yardas_recepcion,54.4,18.68,86.91,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0034351,Dallas Goedert,TE,recepciones,4.73,,,0.99,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0034351,Dallas Goedert,TE,td_recepcion,0.34,,,0.29,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0034844,Saquon Barkley,RB,yardas_tierra,111.88,45.25,115.11,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0034844,Saquon Barkley,RB,td_tierra,1.24,,,0.71,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0034844,Saquon Barkley,RB,yardas_recepcion,18.92,1.08,33.34,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0034844,Saquon Barkley,RB,recepciones,1.88,,,0.85,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0034844,Saquon Barkley,RB,td_recepcion,0.1,,,0.09,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0038393,Dontayvion Wicks,WR,yardas_recepcion,25.38,2.3,49.02,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0038393,Dontayvion Wicks,WR,recepciones,2.0,,,0.86,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0038393,Dontayvion Wicks,WR,td_recepcion,0.15,,,0.14,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0038555,Tank Bigsby,RB,yardas_tierra,30.84,6.3,51.37,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0038555,Tank Bigsby,RB,td_tierra,0.23,,,0.2,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0038555,Tank Bigsby,RB,yardas_recepcion,7.57,0.0,14.12,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0038555,Tank Bigsby,RB,recepciones,0.75,,,0.53,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,PHI,WAS,1,00-0038555,Tank Bigsby,RB,td_recepcion,0.04,,,0.04,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0035659,Terry McLaurin,WR,yardas_recepcion,51.17,17.73,90.17,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0035659,Terry McLaurin,WR,recepciones,3.74,,,0.98,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0035659,Terry McLaurin,WR,td_recepcion,0.25,,,0.22,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0039910,Jayden Daniels,QB,yardas_pase,174.18,75.65,233.14,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0039910,Jayden Daniels,QB,td_pase,1.09,,,0.67,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0039910,Jayden Daniels,QB,intercepciones,0.52,,,0.41,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0039910,Jayden Daniels,QB,yardas_tierra,41.34,10.04,65.64,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0039910,Jayden Daniels,QB,td_tierra,0.38,,,0.31,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0037809,Chig Okonkwo,TE,yardas_recepcion,33.41,9.71,57.18,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0037809,Chig Okonkwo,TE,recepciones,3.36,,,0.97,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0037809,Chig Okonkwo,TE,td_recepcion,0.21,,,0.19,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0040242,Jacory Croskey-Merritt,RB,yardas_tierra,46.88,13.16,71.48,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0040242,Jacory Croskey-Merritt,RB,td_tierra,0.43,,,0.35,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0040242,Jacory Croskey-Merritt,RB,yardas_recepcion,5.83,0.0,11.93,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0040242,Jacory Croskey-Merritt,RB,recepciones,0.65,,,0.48,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0040242,Jacory Croskey-Merritt,RB,td_recepcion,0.03,,,0.03,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0031588,Stefon Diggs,WR,yardas_recepcion,31.09,7.37,58.05,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0031588,Stefon Diggs,WR,recepciones,3.12,,,0.96,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0031588,Stefon Diggs,WR,td_recepcion,0.16,,,0.15,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0036628,John Bates,TE,yardas_recepcion,13.01,0.05,28.93,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0036628,John Bates,TE,recepciones,1.22,,,0.7,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0036628,John Bates,TE,td_recepcion,0.1,,,0.1,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0037256,Rachaad White,RB,yardas_tierra,22.36,2.31,43.47,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0037256,Rachaad White,RB,td_tierra,0.18,,,0.16,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0037256,Rachaad White,RB,yardas_recepcion,11.03,0.0,23.79,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0037256,Rachaad White,RB,recepciones,1.34,,,0.74,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0037256,Rachaad White,RB,td_recepcion,0.08,,,0.08,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0039355,Luke McCaffrey,WR,yardas_recepcion,13.7,0.0,31.27,,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0039355,Luke McCaffrey,WR,recepciones,1.19,,,0.69,2026-08-12 17:39
2026,1,2026-09-13,WAS @ PHI,WAS,PHI,0,00-0039355,Luke McCaffrey,WR,td_recepcion,0.1,,,0.1,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0039337,Malik Nabers,WR,yardas_recepcion,57.34,25.26,97.0,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0039337,Malik Nabers,WR,recepciones,4.33,,,0.99,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0039337,Malik Nabers,WR,td_recepcion,0.38,,,0.31,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0040691,Jaxson Dart,QB,yardas_pase,210.22,144.43,272.25,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0040691,Jaxson Dart,QB,td_pase,1.1,,,0.67,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0040691,Jaxson Dart,QB,intercepciones,0.59,,,0.45,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0040691,Jaxson Dart,QB,yardas_tierra,28.12,5.39,45.95,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0040691,Jaxson Dart,QB,td_tierra,0.27,,,0.23,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0037838,Isaiah Likely,TE,yardas_recepcion,31.03,3.72,59.7,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0037838,Isaiah Likely,TE,recepciones,2.59,,,0.92,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0037838,Isaiah Likely,TE,td_recepcion,0.2,,,0.18,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0040715,Cam Skattebo,RB,yardas_tierra,71.74,30.0,103.26,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0040715,Cam Skattebo,RB,td_tierra,0.53,,,0.41,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0040715,Cam Skattebo,RB,yardas_recepcion,24.37,2.74,43.51,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0040715,Cam Skattebo,RB,recepciones,2.59,,,0.93,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0040715,Cam Skattebo,RB,td_recepcion,0.14,,,0.13,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0035535,Darius Slayton,WR,yardas_recepcion,47.99,13.52,78.78,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0035535,Darius Slayton,WR,recepciones,3.42,,,0.97,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0035535,Darius Slayton,WR,td_recepcion,0.28,,,0.25,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0039847,Theo Johnson,TE,yardas_recepcion,29.82,8.74,77.14,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0039847,Theo Johnson,TE,recepciones,2.9,,,0.95,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0039847,Theo Johnson,TE,td_recepcion,0.17,,,0.16,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0039384,Tyrone Tracy Jr.,RB,yardas_tierra,59.74,30.11,93.95,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0039384,Tyrone Tracy Jr.,RB,td_tierra,0.46,,,0.37,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0039384,Tyrone Tracy Jr.,RB,yardas_recepcion,23.35,1.31,47.29,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0039384,Tyrone Tracy Jr.,RB,recepciones,2.91,,,0.95,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0039384,Tyrone Tracy Jr.,RB,td_recepcion,0.14,,,0.13,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0037837,Calvin Austin III,WR,yardas_recepcion,20.76,0.1,40.77,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0037837,Calvin Austin III,WR,recepciones,1.52,,,0.78,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,NYG,DAL,1,00-0037837,Calvin Austin III,WR,td_recepcion,0.1,,,0.1,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0036358,CeeDee Lamb,WR,yardas_recepcion,52.17,18.11,85.14,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0036358,CeeDee Lamb,WR,recepciones,4.36,,,0.99,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0036358,CeeDee Lamb,WR,td_recepcion,0.26,,,0.23,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0033077,Dak Prescott,QB,yardas_pase,243.44,152.75,313.77,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0033077,Dak Prescott,QB,td_pase,1.35,,,0.74,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0033077,Dak Prescott,QB,intercepciones,0.82,,,0.56,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0033077,Dak Prescott,QB,yardas_tierra,11.87,0.0,22.87,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0033077,Dak Prescott,QB,td_tierra,0.12,,,0.12,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0038041,Jake Ferguson,TE,yardas_recepcion,20.54,2.33,44.22,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0038041,Jake Ferguson,TE,recepciones,2.31,,,0.9,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0038041,Jake Ferguson,TE,td_recepcion,0.15,,,0.14,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0036997,Javonte Williams,RB,yardas_tierra,61.33,27.64,97.97,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0036997,Javonte Williams,RB,td_tierra,0.49,,,0.39,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0036997,Javonte Williams,RB,yardas_recepcion,15.21,0.09,29.16,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0036997,Javonte Williams,RB,recepciones,1.72,,,0.82,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0036997,Javonte Williams,RB,td_recepcion,0.08,,,0.08,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0037247,George Pickens,WR,yardas_recepcion,51.28,16.02,79.65,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0037247,George Pickens,WR,recepciones,3.82,,,0.98,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0037247,George Pickens,WR,td_recepcion,0.34,,,0.29,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0039530,Brevyn Spann-Ford,TE,yardas_recepcion,11.86,0.0,23.32,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0039530,Brevyn Spann-Ford,TE,recepciones,1.12,,,0.67,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0039530,Brevyn Spann-Ford,TE,td_recepcion,0.07,,,0.07,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0040586,Jaydon Blue,RB,yardas_tierra,26.99,3.2,58.72,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0040586,Jaydon Blue,RB,td_tierra,0.16,,,0.15,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0040586,Jaydon Blue,RB,yardas_recepcion,5.51,0.0,10.07,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0040586,Jaydon Blue,RB,recepciones,0.7,,,0.5,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0040586,Jaydon Blue,RB,td_recepcion,0.04,,,0.04,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0039410,Ryan Flournoy,WR,yardas_recepcion,34.64,9.62,65.59,,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0039410,Ryan Flournoy,WR,recepciones,3.69,,,0.98,2026-08-12 17:39
2026,1,2026-09-13,DAL @ NYG,DAL,NYG,0,00-0039410,Ryan Flournoy,WR,td_recepcion,0.23,,,0.2,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0039067,Rashee Rice,WR,yardas_recepcion,65.09,31.84,103.84,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0039067,Rashee Rice,WR,recepciones,5.59,,,1.0,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0039067,Rashee Rice,WR,td_recepcion,0.35,,,0.3,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0033873,Patrick Mahomes,QB,yardas_pase,243.89,152.17,295.92,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0033873,Patrick Mahomes,QB,td_pase,1.69,,,0.82,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0033873,Patrick Mahomes,QB,intercepciones,0.88,,,0.58,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0033873,Patrick Mahomes,QB,yardas_tierra,20.78,2.73,37.1,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0033873,Patrick Mahomes,QB,td_tierra,0.16,,,0.14,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0030506,Travis Kelce,TE,yardas_recepcion,41.57,13.87,73.26,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0030506,Travis Kelce,TE,recepciones,4.08,,,0.98,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0030506,Travis Kelce,TE,td_recepcion,0.24,,,0.22,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0038134,Kenneth Walker III,RB,yardas_tierra,69.99,29.49,109.53,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0038134,Kenneth Walker III,RB,td_tierra,0.55,,,0.43,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0038134,Kenneth Walker III,RB,yardas_recepcion,25.32,2.23,52.73,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0038134,Kenneth Walker III,RB,recepciones,2.49,,,0.92,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0038134,Kenneth Walker III,RB,td_recepcion,0.16,,,0.14,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0039894,Xavier Worthy,WR,yardas_recepcion,35.4,8.35,61.57,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0039894,Xavier Worthy,WR,recepciones,2.53,,,0.92,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0039894,Xavier Worthy,WR,td_recepcion,0.23,,,0.2,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0036637,Noah Gray,TE,yardas_recepcion,16.98,0.34,34.22,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0036637,Noah Gray,TE,recepciones,1.43,,,0.76,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0036637,Noah Gray,TE,td_recepcion,0.06,,,0.06,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0038104,Tyquan Thornton,WR,yardas_recepcion,15.5,0.0,29.77,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0038104,Tyquan Thornton,WR,recepciones,1.06,,,0.65,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,KC,DEN,1,00-0038104,Tyquan Thornton,WR,td_recepcion,0.09,,,0.09,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0034348,Courtland Sutton,WR,yardas_recepcion,47.77,17.23,78.63,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0034348,Courtland Sutton,WR,recepciones,4.05,,,0.98,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0034348,Courtland Sutton,WR,td_recepcion,0.32,,,0.27,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0039732,Bo Nix,QB,yardas_pase,196.74,133.53,291.85,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0039732,Bo Nix,QB,td_pase,1.67,,,0.81,2026-08-12 17:39
